#cluster_id	cluster_protein_count	protein_median_count	TAXON_count	attribute	attribute_cluster_type	protein_span_mean	protein_span_sd	all_count	all_median	all_cov
OG0009110	9	1.0	9	all	specific	406.1111111111111	11.444983806060524	9	0.0	0.39
OG0009111	9	1.0	9	all	specific	505.8888888888889	28.796004523947584	9	0.0	0.39
OG0009112	9	1.0	9	all	specific	389.0	41.63598870635301	9	0.0	0.39
OG0009113	9	1.0	8	all	specific	266.55555555555554	7.889671322700771	9	0.0	0.35
OG0009114	9	1.0	8	all	specific	247.0	27.58018612458347	9	0.0	0.35
OG0009115	9	1.0	8	all	specific	517.5555555555555	154.5869845830144	9	0.0	0.35
OG0009116	9	1.0	9	all	specific	276.8888888888889	135.67644882378113	9	0.0	0.39
OG0009117	9	1.0	9	all	specific	286.6666666666667	46.10856753359401	9	0.0	0.39
OG0009118	9	1.0	7	all	specific	509.44444444444446	210.14974085220024	9	0.0	0.30
OG0009119	9	1.0	8	all	specific	464.44444444444446	219.21278911956813	9	0.0	0.35
OG0009120	9	1.0	9	all	specific	658.5555555555555	5.852086258783863	9	0.0	0.39
OG0009121	9	1.0	6	all	specific	277.8888888888889	134.34982896606112	9	0.0	0.26
OG0009122	9	1.0	9	all	specific	438.55555555555554	90.47419658064712	9	0.0	0.39
OG0009123	9	1.0	9	all	specific	460.6666666666667	103.52777405121778	9	0.0	0.39
OG0009124	9	1.0	9	all	specific	517.6666666666666	34.87119154832539	9	0.0	0.39
OG0009125	9	1.0	9	all	specific	319.1111111111111	37.36440505925524	9	0.0	0.39
OG0009126	9	1.0	9	all	specific	162.55555555555554	3.7449554547450483	9	0.0	0.39
OG0009127	9	1.0	9	all	specific	382.55555555555554	64.05052018369928	9	0.0	0.39
OG0009128	9	1.0	8	all	specific	398.3333333333333	141.63411390700415	9	0.0	0.35
OG0009129	9	1.0	9	all	specific	157.33333333333334	13.089435944047908	9	0.0	0.39
OG0009130	9	1.0	9	all	specific	323.6666666666667	123.84937087715329	9	0.0	0.39
OG0009131	9	1.0	9	all	specific	291.22222222222223	84.93236234109767	9	0.0	0.39
OG0009132	9	1.0	7	all	specific	211.22222222222223	59.61874756927048	9	0.0	0.30
OG0009133	9	1.0	7	all	specific	217.88888888888889	112.30261147101558	9	0.0	0.30
OG0009134	9	1.0	9	all	specific	546.5555555555555	105.69674767529888	9	0.0	0.39
OG0009135	9	2.0	5	all	specific	303.3333333333333	93.99290753384888	9	0.0	0.22
OG0009136	9	1.0	9	all	specific	456.6666666666667	36.13554728764707	9	0.0	0.39
OG0009137	9	1.0	8	all	specific	337.77777777777777	13.138389701581291	9	0.0	0.35
OG0009138	9	1.0	9	all	specific	348.1111111111111	131.7231477543753	9	0.0	0.39
OG0009139	9	1.0	8	all	specific	284.77777777777777	56.42453717188763	9	0.0	0.35
OG0009140	9	1.0	8	all	specific	683.4444444444445	241.52437701266933	9	0.0	0.35
OG0009141	9	1.0	9	all	specific	604.8888888888889	286.44272044994517	9	0.0	0.39
OG0009142	9	1.0	9	all	specific	688.6666666666666	229.99227040151686	9	0.0	0.39
OG0009143	9	1.0	8	all	specific	426.3333333333333	130.87143818776246	9	0.0	0.35
OG0009144	9	1.0	8	all	specific	220.66666666666666	140.77562920398466	9	0.0	0.35
OG0009145	9	3.0	3	all	specific	176.88888888888889	84.30690553559451	9	0.0	0.13
OG0009146	9	9.0	1	all	specific	109.66666666666667	31.629803104737224	9	0.0	0.04
OG0009147	9	9.0	1	all	specific	412.0	100.58937430077901	9	0.0	0.04
OG0009148	9	1.0	9	all	specific	247.88888888888889	111.5341945019996	9	0.0	0.39
OG0009149	9	4.5	2	all	specific	314.8888888888889	86.85421302957994	9	0.0	0.09
OG0009150	9	4.5	2	all	specific	251.77777777777777	111.07832849718434	9	0.0	0.09
OG0009151	9	4.5	2	all	specific	332.6666666666667	149.26635402676803	9	0.0	0.09
OG0009152	9	9.0	1	all	specific	325.77777777777777	102.92799832653004	9	0.0	0.04
OG0009153	9	1.0	7	all	specific	466.8888888888889	356.84121723952745	9	0.0	0.30
OG0009154	9	1.5	6	all	specific	287.77777777777777	57.26697279269707	9	0.0	0.26
OG0009155	9	1.5	6	all	specific	355.44444444444446	138.6475236074166	9	0.0	0.26
OG0009156	9	1.0	9	all	specific	706.3333333333334	182.68491393045508	9	0.0	0.39
OG0009157	9	1.5	6	all	specific	264.1111111111111	47.42114962860734	9	0.0	0.26
OG0009158	9	4.5	2	all	specific	96.11111111111111	33.99818441049281	9	0.0	0.09
OG0009159	8	1.0	8	all	specific	131.25	35.12744653401383	8	0.0	0.35
OG0009160	8	1.0	8	all	specific	899.375	1.653594569415369	8	0.0	0.35
OG0009161	8	1.0	7	all	specific	512.625	25.92266141814918	8	0.0	0.30
OG0009162	8	1.0	8	all	specific	244.625	8.440045912197398	8	0.0	0.35
OG0009163	8	1.0	8	all	specific	328.875	98.0630377614318	8	0.0	0.35
OG0009164	8	1.0	8	all	specific	466.125	173.8012064831542	8	0.0	0.35
OG0009165	8	1.0	8	all	specific	294.125	2.027159342528357	8	0.0	0.35
OG0009166	8	1.0	7	all	specific	663.625	15.198170120116435	8	0.0	0.30
OG0009167	8	1.0	8	all	specific	249.0	11.05667219374799	8	0.0	0.35
OG0009168	8	1.0	8	all	specific	475.75	123.85551057583187	8	0.0	0.35
OG0009169	8	1.0	8	all	specific	140.625	4.090767042988393	8	0.0	0.35
OG0009170	8	1.0	8	all	specific	403.25	56.15770205412611	8	0.0	0.35
OG0009171	8	1.0	8	all	specific	647.125	27.01128236496742	8	0.0	0.35
OG0009172	8	1.0	8	all	specific	1188.375	251.84466318546438	8	0.0	0.35
OG0009173	8	2.0	5	all	specific	558.25	317.2107934796671	8	0.0	0.22
OG0009174	8	1.0	8	all	specific	631.375	132.68094955569168	8	0.0	0.35
OG0009175	8	1.0	8	all	specific	538.0	0.0	8	0.0	0.35
OG0009176	8	1.0	6	all	specific	468.5	6.745368781616021	8	0.0	0.26
OG0009177	8	1.0	8	all	specific	189.25	25.21780125229002	8	0.0	0.35
OG0009178	8	1.0	8	all	specific	276.375	1.3169567191065923	8	0.0	0.35
OG0009179	8	1.0	7	all	specific	236.875	4.044672421840859	8	0.0	0.30
OG0009180	8	1.0	8	all	specific	538.125	3.887077951366553	8	0.0	0.35
OG0009181	8	1.0	8	all	specific	544.0	9.772410142846033	8	0.0	0.35
OG0009182	8	1.0	8	all	specific	765.5	13.028814220795383	8	0.0	0.35
OG0009183	8	1.0	8	all	specific	256.75	4.575751304430781	8	0.0	0.35
OG0009184	8	1.0	8	all	specific	267.375	32.31848348855497	8	0.0	0.35
OG0009185	8	1.0	7	all	specific	448.125	215.88274450497428	8	0.0	0.30
OG0009186	8	1.0	8	all	specific	448.375	166.6852854183596	8	0.0	0.35
OG0009187	8	1.0	8	all	specific	204.75	31.03526220285564	8	0.0	0.35
OG0009188	8	1.0	8	all	specific	466.125	100.47690966087681	8	0.0	0.35
OG0009189	8	1.0	7	all	specific	566.75	79.77585787692915	8	0.0	0.30
OG0009190	8	1.0	8	all	specific	178.25	30.85753554644311	8	0.0	0.35
OG0009191	8	1.0	8	all	specific	191.125	4.484347778663024	8	0.0	0.35
OG0009192	8	1.0	7	all	specific	278.625	148.22359587798428	8	0.0	0.30
OG0009193	8	1.0	8	all	specific	771.75	119.20439379485975	8	0.0	0.35
OG0009194	8	1.0	7	all	specific	776.375	144.86540088992953	8	0.0	0.30
OG0009195	8	1.0	8	all	specific	248.625	12.040945768501741	8	0.0	0.35
OG0009196	8	1.0	8	all	specific	267.0	20.850659461993043	8	0.0	0.35
OG0009197	8	1.0	7	all	specific	259.375	4.846067993745032	8	0.0	0.30
OG0009198	8	1.0	7	all	specific	230.125	48.04278691957826	8	0.0	0.30
OG0009199	8	1.0	8	all	specific	471.875	9.319837713179345	8	0.0	0.35
OG0009200	8	1.0	8	all	specific	250.375	112.65315963167656	8	0.0	0.35
OG0009201	8	1.0	8	all	specific	442.25	131.3504377609759	8	0.0	0.35
OG0009202	8	1.0	8	all	specific	332.5	135.2553141285029	8	0.0	0.35
OG0009203	8	1.0	5	all	specific	729.875	387.46594608429785	8	0.0	0.22
OG0009204	8	1.0	8	all	specific	282.5	33.57082066318904	8	0.0	0.35
OG0009205	8	1.0	8	all	specific	615.25	141.18494076919112	8	0.0	0.35
OG0009206	8	1.0	8	all	specific	259.875	10.993606096272506	8	0.0	0.35
OG0009207	8	1.0	8	all	specific	278.0	0.8660254037844386	8	0.0	0.35
OG0009208	8	1.0	8	all	specific	828.25	133.7383172467786	8	0.0	0.35
OG0009209	8	1.0	8	all	specific	220.625	46.94927448853709	8	0.0	0.35
OG0009210	8	1.0	8	all	specific	148.75	27.3484460253229	8	0.0	0.35
OG0009211	8	1.0	8	all	specific	138.625	1.1110243021644486	8	0.0	0.35
OG0009212	8	1.0	7	all	specific	160.625	50.77877878602438	8	0.0	0.30
OG0009213	8	1.0	8	all	specific	329.25	2.5860201081971503	8	0.0	0.35
OG0009214	8	1.0	8	all	specific	399.0	76.7316753368516	8	0.0	0.35
OG0009215	8	1.0	8	all	specific	345.0	9.013878188659973	8	0.0	0.35
OG0009216	8	1.0	7	all	specific	538.0	23.21098877687032	8	0.0	0.30
OG0009217	8	1.0	8	all	specific	451.25	136.12379476050467	8	0.0	0.35
OG0009218	8	1.0	7	all	specific	273.0	30.112289849827096	8	0.0	0.30
OG0009219	8	1.0	8	all	specific	461.5	194.24018636729116	8	0.0	0.35
OG0009220	8	1.0	8	all	specific	90.75	1.299038105676658	8	0.0	0.35
OG0009221	8	1.0	7	all	specific	446.625	143.7166809211791	8	0.0	0.30
OG0009222	8	1.0	7	all	specific	266.75	3.307189138830738	8	0.0	0.30
OG0009223	8	1.5	4	all	specific	293.25	128.80193127434075	8	0.0	0.17
OG0009224	8	1.0	8	all	specific	213.75	12.517487767120047	8	0.0	0.35
OG0009225	8	1.0	7	all	specific	250.5	2.9154759474226504	8	0.0	0.30
OG0009226	8	1.0	7	all	specific	506.5	67.86567615518172	8	0.0	0.30
OG0009227	8	1.0	8	all	specific	267.125	51.61743285945166	8	0.0	0.35
OG0009228	8	1.0	8	all	specific	308.375	14.317275404210118	8	0.0	0.35
OG0009229	8	1.0	8	all	specific	203.75	27.747747656341406	8	0.0	0.35
OG0009230	8	1.0	7	all	specific	579.625	244.79478012204427	8	0.0	0.30
OG0009231	8	1.0	8	all	specific	310.25	9.148087231765993	8	0.0	0.35
OG0009232	8	1.0	8	all	specific	113.0	16.30950643030009	8	0.0	0.35
OG0009233	8	1.0	8	all	specific	140.0	38.22302970723278	8	0.0	0.35
OG0009234	8	1.0	8	all	specific	425.25	28.564619724407326	8	0.0	0.35
OG0009235	8	1.0	8	all	specific	214.25	52.78198082679353	8	0.0	0.35
OG0009236	8	1.0	6	all	specific	190.75	81.30920919551487	8	0.0	0.26
OG0009237	8	1.0	8	all	specific	471.75	331.82666785537293	8	0.0	0.35
OG0009238	8	1.0	6	all	specific	384.375	222.96128447557885	8	0.0	0.26
OG0009239	8	1.0	8	all	specific	608.25	200.6213784719864	8	0.0	0.35
OG0009240	8	1.0	8	all	specific	392.625	170.36940563082328	8	0.0	0.35
OG0009241	8	1.0	7	all	specific	201.5	60.73508047249135	8	0.0	0.30
OG0009242	8	1.0	8	all	specific	524.125	161.634183807139	8	0.0	0.35
OG0009243	8	1.0	8	all	specific	441.0	152.31217942108242	8	0.0	0.35
OG0009244	8	1.0	8	all	specific	162.625	24.23807696579908	8	0.0	0.35
OG0009245	8	1.0	8	all	specific	258.75	47.320053888388586	8	0.0	0.35
OG0009246	8	1.0	7	all	specific	201.125	8.695365144719341	8	0.0	0.30
OG0009247	8	1.0	8	all	specific	220.125	65.15450387348521	8	0.0	0.35
OG0009248	8	2.0	5	all	specific	647.875	58.67375371492777	8	0.0	0.22
OG0009249	8	1.0	8	all	specific	605.375	7.967708265241644	8	0.0	0.35
OG0009250	8	1.0	7	all	specific	259.375	89.93183182277564	8	0.0	0.30
OG0009251	8	1.0	6	all	specific	529.125	547.0899006333419	8	0.0	0.26
OG0009252	8	1.0	6	all	specific	127.625	30.54070030303824	8	0.0	0.26
OG0009253	8	1.0	8	all	specific	377.375	8.659351881058997	8	0.0	0.35
OG0009254	8	1.0	8	all	specific	180.75	28.428638729281428	8	0.0	0.35
OG0009255	8	1.0	6	all	specific	640.5	151.19937169181622	8	0.0	0.26
OG0009256	8	1.0	8	all	specific	236.625	76.41651899295073	8	0.0	0.35
OG0009257	8	1.0	7	all	specific	332.875	8.176758220713145	8	0.0	0.30
OG0009258	8	1.0	8	all	specific	263.125	39.731717493710235	8	0.0	0.35
OG0009259	8	1.0	8	all	specific	188.5	109.56162649395088	8	0.0	0.35
OG0009260	8	1.0	8	all	specific	546.625	337.3640235339269	8	0.0	0.35
OG0009261	8	1.0	8	all	specific	527.875	112.40155414850811	8	0.0	0.35
OG0009262	8	1.0	7	all	specific	515.0	1.9364916731037085	8	0.0	0.30
OG0009263	8	1.0	6	all	specific	456.125	232.60666236159273	8	0.0	0.26
OG0009264	8	1.0	7	all	specific	281.0	58.78988008152424	8	0.0	0.30
OG0009265	8	1.0	7	all	specific	316.875	6.9720423836921706	8	0.0	0.30
OG0009266	8	1.0	7	all	specific	302.25	26.831651085984255	8	0.0	0.30
OG0009267	8	1.0	8	all	specific	1480.75	308.74858299269977	8	0.0	0.35
OG0009268	8	1.0	7	all	specific	498.375	170.50361982960948	8	0.0	0.30
OG0009269	8	1.0	8	all	specific	429.875	97.77836864562632	8	0.0	0.35
OG0009270	8	1.0	8	all	specific	556.25	0.6614378277661477	8	0.0	0.35
OG0009271	8	1.0	8	all	specific	274.25	56.67836888972723	8	0.0	0.35
OG0009272	8	1.0	8	all	specific	290.75	21.1704392963396	8	0.0	0.35
OG0009273	8	1.0	8	all	specific	166.125	33.35579972058832	8	0.0	0.35
OG0009274	8	1.0	6	all	specific	935.625	604.6044032051041	8	0.0	0.26
OG0009275	8	1.0	8	all	specific	491.125	242.39350109893624	8	0.0	0.35
OG0009276	8	1.0	6	all	specific	347.875	135.88822382752673	8	0.0	0.26
OG0009277	8	1.0	6	all	specific	530.125	32.91442502915705	8	0.0	0.26
OG0009278	8	1.0	8	all	specific	974.875	60.16942225915087	8	0.0	0.35
OG0009279	8	1.0	8	all	specific	214.0	29.966648127543394	8	0.0	0.35
OG0009280	8	1.0	8	all	specific	407.75	337.88709282835885	8	0.0	0.35
OG0009281	8	1.0	8	all	specific	206.625	22.30996134017269	8	0.0	0.35
OG0009282	8	1.0	8	all	specific	519.25	5.165994579942956	8	0.0	0.35
OG0009283	8	1.0	6	all	specific	406.5	224.96777547017706	8	0.0	0.26
OG0009284	8	1.0	8	all	specific	286.625	4.357106264483344	8	0.0	0.35
OG0009285	8	1.0	7	all	specific	402.5	103.83039054149802	8	0.0	0.30
OG0009286	8	1.0	8	all	specific	303.25	8.98262211161084	8	0.0	0.35
OG0009287	8	1.0	6	all	specific	450.75	141.30441429764323	8	0.0	0.26
OG0009288	8	1.0	6	all	specific	691.5	206.16983290481662	8	0.0	0.26
OG0009289	8	1.0	7	all	specific	410.25	195.35144611699192	8	0.0	0.30
OG0009290	8	1.0	8	all	specific	226.125	28.772545507827424	8	0.0	0.35
OG0009291	8	1.0	8	all	specific	199.5	46.30064794363034	8	0.0	0.35
OG0009292	8	1.0	8	all	specific	449.5	2.23606797749979	8	0.0	0.35
OG0009293	8	1.0	6	all	specific	223.875	116.00262658664242	8	0.0	0.26
OG0009294	8	1.0	4	all	specific	195.25	85.9138376514517	8	0.0	0.17
OG0009295	8	8.0	1	all	specific	397.375	43.38472513454476	8	0.0	0.04
OG0009296	8	2.0	3	all	specific	249.625	61.74126962575357	8	0.0	0.13
OG0009297	8	8.0	1	all	specific	310.375	28.86579939998198	8	0.0	0.04
OG0009298	8	4.0	2	all	specific	229.875	116.9267265213561	8	0.0	0.09
OG0009299	8	4.0	2	all	specific	177.625	3.276335605520289	8	0.0	0.09
OG0009300	8	4.0	2	all	specific	332.25	114.57175699097924	8	0.0	0.09
OG0009301	8	1.0	8	all	specific	679.25	230.2171529230609	8	0.0	0.35
OG0009302	8	2.0	4	all	specific	418.25	177.83401671221398	8	0.0	0.17
OG0009303	8	1.0	7	all	specific	128.25	54.46042140857891	8	0.0	0.30
OG0009304	8	1.0	7	all	specific	295.375	73.08887996815932	8	0.0	0.30
OG0009305	8	1.0	6	all	specific	396.375	55.37358914681258	8	0.0	0.26
OG0009306	8	1.0	8	all	specific	505.5	83.50149699256895	8	0.0	0.35
OG0009307	8	1.0	6	all	specific	173.625	73.4811838159947	8	0.0	0.26
OG0009308	8	1.0	8	all	specific	435.875	4.2555111326373005	8	0.0	0.35
OG0009309	8	1.0	6	all	specific	268.5	40.11234224026316	8	0.0	0.26
OG0009310	8	1.0	6	all	specific	461.25	276.533790882778	8	0.0	0.26
OG0009311	7	1.0	7	all	specific	209.28571428571428	35.11090301037673	7	0.0	0.30
OG0009312	7	1.0	7	all	specific	507.85714285714283	52.68621009992916	7	0.0	0.30
OG0009313	7	1.0	7	all	specific	247.14285714285714	58.398700013487506	7	0.0	0.30
OG0009314	7	1.0	7	all	specific	628.0	578.2362344726788	7	0.0	0.30
OG0009315	7	1.0	6	all	specific	236.0	3.5050983275386565	7	0.0	0.26
OG0009316	7	1.0	7	all	specific	240.14285714285714	5.221619109284876	7	0.0	0.30
OG0009317	7	1.0	7	all	specific	238.42857142857142	49.03601342120807	7	0.0	0.30
OG0009318	7	1.0	7	all	specific	715.5714285714286	138.55566920695722	7	0.0	0.30
OG0009319	7	1.0	7	all	specific	946.7142857142857	85.11960372778712	7	0.0	0.30
OG0009320	7	1.0	7	all	specific	544.1428571428571	162.54004216230058	7	0.0	0.30
OG0009321	7	1.0	5	all	specific	184.14285714285714	29.21559549980392	7	0.0	0.22
OG0009322	7	1.0	7	all	specific	213.28571428571428	28.247448864400813	7	0.0	0.30
OG0009323	7	1.0	5	all	specific	281.14285714285717	87.47314456682213	7	0.0	0.22
OG0009324	7	1.0	7	all	specific	382.42857142857144	434.21714684273445	7	0.0	0.30
OG0009325	7	1.0	7	all	specific	261.2857142857143	49.97346234528393	7	0.0	0.30
OG0009326	7	1.0	7	all	specific	928.5714285714286	239.24635070681978	7	0.0	0.30
OG0009327	7	1.0	7	all	specific	477.57142857142856	52.64939870191747	7	0.0	0.30
OG0009328	7	1.0	7	all	specific	235.85714285714286	70.16191187211919	7	0.0	0.30
OG0009329	7	1.0	6	all	specific	295.42857142857144	74.11546424880794	7	0.0	0.26
OG0009330	7	1.0	7	all	specific	332.85714285714283	5.667666978536392	7	0.0	0.30
OG0009331	7	1.0	7	all	specific	385.0	167.90303324070288	7	0.0	0.30
OG0009332	7	1.0	7	all	specific	113.0	7.578164119928482	7	0.0	0.30
OG0009333	7	1.0	6	all	specific	320.7142857142857	71.82660526914658	7	0.0	0.26
OG0009334	7	1.0	7	all	specific	249.28571428571428	86.75205108438035	7	0.0	0.30
OG0009335	7	1.0	6	all	specific	244.28571428571428	115.76295272879747	7	0.0	0.26
OG0009336	7	1.0	7	all	specific	282.57142857142856	24.96773428050773	7	0.0	0.30
OG0009337	7	1.0	7	all	specific	820.5714285714286	432.0647627192866	7	0.0	0.30
OG0009338	7	1.0	4	all	specific	443.85714285714283	216.04128479226804	7	0.0	0.17
OG0009339	7	1.5	4	all	specific	744.7142857142857	316.91851782244515	7	0.0	0.17
OG0009340	7	1.0	7	all	specific	279.2857142857143	89.87406154600731	7	0.0	0.30
OG0009341	7	1.0	6	all	specific	349.0	166.80955779399625	7	0.0	0.26
OG0009342	7	1.0	7	all	specific	148.71428571428572	26.990550122558957	7	0.0	0.30
OG0009343	7	1.0	7	all	specific	289.7142857142857	28.554280568340545	7	0.0	0.30
OG0009344	7	1.0	6	all	specific	730.1428571428571	339.23756049261345	7	0.0	0.26
OG0009345	7	1.0	6	all	specific	697.5714285714286	217.71859763259093	7	0.0	0.26
OG0009346	7	1.0	7	all	specific	108.28571428571429	7.722218143851187	7	0.0	0.30
OG0009347	7	1.0	7	all	specific	258.57142857142856	13.92692297937593	7	0.0	0.30
OG0009348	7	1.0	7	all	specific	312.7142857142857	167.96914196679467	7	0.0	0.30
OG0009349	7	1.0	7	all	specific	368.0	0.0	7	0.0	0.30
OG0009350	7	1.0	5	all	specific	508.7142857142857	284.75539091132447	7	0.0	0.22
OG0009351	7	1.0	6	all	specific	543.5714285714286	6.5869382190848595	7	0.0	0.26
OG0009352	7	1.0	6	all	specific	396.57142857142856	137.29307249494434	7	0.0	0.26
OG0009353	7	1.0	7	all	specific	394.2857142857143	115.04497789462829	7	0.0	0.30
OG0009354	7	1.0	7	all	specific	1964.0	42.85523805290817	7	0.0	0.30
OG0009355	7	1.0	7	all	specific	526.1428571428571	73.06245580994107	7	0.0	0.30
OG0009356	7	1.0	7	all	specific	260.2857142857143	65.55415271953036	7	0.0	0.30
OG0009357	7	1.0	6	all	specific	753.8571428571429	194.89442458596363	7	0.0	0.26
OG0009358	7	1.0	7	all	specific	153.28571428571428	17.934119801685963	7	0.0	0.30
OG0009359	7	1.0	7	all	specific	609.4285714285714	163.53929815434677	7	0.0	0.30
OG0009360	7	1.0	7	all	specific	338.14285714285717	2.799416848895061	7	0.0	0.30
OG0009361	7	1.0	7	all	specific	207.14285714285714	45.82709295798275	7	0.0	0.30
OG0009362	7	1.0	7	all	specific	289.85714285714283	29.671672741274733	7	0.0	0.30
OG0009363	7	1.0	7	all	specific	298.42857142857144	4.593695768803865	7	0.0	0.30
OG0009364	7	1.0	7	all	specific	465.14285714285717	184.7055019456096	7	0.0	0.30
OG0009365	7	1.0	7	all	specific	339.7142857142857	7.045044574821687	7	0.0	0.30
OG0009366	7	1.0	7	all	specific	545.8571428571429	1.3552618543578767	7	0.0	0.30
OG0009367	7	1.0	7	all	specific	721.4285714285714	202.16037278984874	7	0.0	0.30
OG0009368	7	1.0	7	all	specific	292.0	137.30362600560014	7	0.0	0.30
OG0009369	7	1.0	7	all	specific	194.0	62.374445316743525	7	0.0	0.30
OG0009370	7	1.0	7	all	specific	180.14285714285714	15.329044061412787	7	0.0	0.30
OG0009371	7	1.0	7	all	specific	421.85714285714283	86.42656432144092	7	0.0	0.30
OG0009372	7	1.0	7	all	specific	534.8571428571429	48.1646834796397	7	0.0	0.30
OG0009373	7	1.0	7	all	specific	128.28571428571428	21.062588944885775	7	0.0	0.30
OG0009374	7	1.0	6	all	specific	2149.285714285714	648.8074145880962	7	0.0	0.26
OG0009375	7	1.0	7	all	specific	680.1428571428571	100.14051352464492	7	0.0	0.30
OG0009376	7	1.0	7	all	specific	519.7142857142857	1.749635530559413	7	0.0	0.30
OG0009377	7	1.0	7	all	specific	307.0	61.53512353584275	7	0.0	0.30
OG0009378	7	1.0	7	all	specific	674.0	276.49696459196696	7	0.0	0.30
OG0009379	7	1.0	7	all	specific	116.14285714285714	2.099562636671296	7	0.0	0.30
OG0009380	7	1.0	7	all	specific	488.57142857142856	196.3152400334415	7	0.0	0.30
OG0009381	7	1.0	7	all	specific	224.71428571428572	46.833182027014885	7	0.0	0.30
OG0009382	7	1.0	7	all	specific	421.0	0.0	7	0.0	0.30
OG0009383	7	1.0	5	all	specific	296.14285714285717	63.28716541386925	7	0.0	0.22
OG0009384	7	1.0	7	all	specific	272.85714285714283	63.291679822026204	7	0.0	0.30
OG0009385	7	1.0	7	all	specific	615.0	10.82325538564332	7	0.0	0.30
OG0009386	7	1.0	7	all	specific	1113.5714285714287	87.90231126955999	7	0.0	0.30
OG0009387	7	1.0	5	all	specific	548.4285714285714	61.33714126008143	7	0.0	0.22
OG0009388	7	1.0	7	all	specific	447.42857142857144	135.68962181901662	7	0.0	0.30
OG0009389	7	1.0	7	all	specific	366.42857142857144	65.25522889362341	7	0.0	0.30
OG0009390	7	1.0	7	all	specific	706.5714285714286	67.65428324072562	7	0.0	0.30
OG0009391	7	1.0	5	all	specific	532.8571428571429	146.60776491950855	7	0.0	0.22
OG0009392	7	1.0	7	all	specific	235.28571428571428	50.6436127285967	7	0.0	0.30
OG0009393	7	1.0	6	all	specific	435.2857142857143	11.028719466067875	7	0.0	0.26
OG0009394	7	1.0	6	all	specific	258.57142857142856	42.35852804287684	7	0.0	0.26
OG0009395	7	1.0	7	all	specific	333.42857142857144	117.5011940885917	7	0.0	0.30
OG0009396	7	1.0	5	all	specific	173.57142857142858	47.841575293154925	7	0.0	0.22
OG0009397	7	1.0	6	all	specific	561.1428571428571	209.99144783363278	7	0.0	0.26
OG0009398	7	1.5	4	all	specific	626.7142857142857	252.37088030216518	7	0.0	0.17
OG0009399	7	1.0	5	all	specific	307.7142857142857	7.125693664765672	7	0.0	0.22
OG0009400	7	1.0	7	all	specific	134.71428571428572	11.804530434350626	7	0.0	0.30
OG0009401	7	1.0	7	all	specific	544.8571428571429	13.420970493209195	7	0.0	0.30
OG0009402	7	1.0	7	all	specific	507.0	0.0	7	0.0	0.30
OG0009403	7	1.0	7	all	specific	571.8571428571429	186.4965940488907	7	0.0	0.30
OG0009404	7	1.0	5	all	specific	447.14285714285717	349.867905101923	7	0.0	0.22
OG0009405	7	1.0	7	all	specific	498.14285714285717	60.955319869623885	7	0.0	0.30
OG0009406	7	1.0	7	all	specific	74.42857142857143	3.1102201510110343	7	0.0	0.30
OG0009407	7	1.0	7	all	specific	559.0	0.0	7	0.0	0.30
OG0009408	7	1.0	7	all	specific	589.8571428571429	111.86909259286507	7	0.0	0.30
OG0009409	7	1.0	7	all	specific	89.28571428571429	25.336107975514686	7	0.0	0.30
OG0009410	7	1.0	7	all	specific	241.71428571428572	52.61915535433918	7	0.0	0.30
OG0009411	7	1.0	6	all	specific	217.57142857142858	42.65093247299907	7	0.0	0.26
OG0009412	7	1.0	7	all	specific	60.0	0.0	7	0.0	0.30
OG0009413	7	1.0	7	all	specific	373.2857142857143	58.73357347430194	7	0.0	0.30
OG0009414	7	1.0	7	all	specific	86.28571428571429	13.832821070754518	7	0.0	0.30
OG0009415	7	1.0	7	all	specific	81.71428571428571	4.589250972631147	7	0.0	0.30
OG0009416	7	1.0	7	all	specific	511.42857142857144	4.981598792617913	7	0.0	0.30
OG0009417	7	1.0	7	all	specific	288.57142857142856	62.339753752795524	7	0.0	0.30
OG0009418	7	1.0	7	all	specific	391.2857142857143	94.73227581786817	7	0.0	0.30
OG0009419	7	1.0	7	all	specific	107.42857142857143	9.61928335401853	7	0.0	0.30
OG0009420	7	1.0	7	all	specific	230.57142857142858	44.151871479044246	7	0.0	0.30
OG0009421	7	1.0	7	all	specific	333.2857142857143	21.769666220384245	7	0.0	0.30
OG0009422	7	1.0	6	all	specific	359.57142857142856	125.20823471647672	7	0.0	0.26
OG0009423	7	1.0	7	all	specific	525.5714285714286	51.168788318262756	7	0.0	0.30
OG0009424	7	1.0	7	all	specific	859.0	260.8234213847697	7	0.0	0.30
OG0009425	7	1.0	7	all	specific	450.2857142857143	103.96388697965449	7	0.0	0.30
OG0009426	7	1.0	6	all	specific	522.2857142857143	101.5518365673614	7	0.0	0.26
OG0009427	7	1.0	7	all	specific	141.57142857142858	63.583144987729355	7	0.0	0.30
OG0009428	7	1.0	7	all	specific	52.0	0.0	7	0.0	0.30
OG0009429	7	1.0	7	all	specific	508.7142857142857	195.32808611280095	7	0.0	0.30
OG0009430	7	1.0	7	all	specific	521.8571428571429	130.7281023142839	7	0.0	0.30
OG0009431	7	1.0	6	all	specific	606.5714285714286	201.5878802641363	7	0.0	0.26
OG0009432	7	1.0	7	all	specific	423.14285714285717	5.767608353767528	7	0.0	0.30
OG0009433	7	1.0	7	all	specific	158.14285714285714	46.94503951104821	7	0.0	0.30
OG0009434	7	1.0	6	all	specific	281.57142857142856	82.9179579771598	7	0.0	0.26
