#cluster_id	cluster_type	1to1_type	proteome_count	percentage_at_target_count
OG0001484	specific	true	23	1.00
OG0001485	specific	true	23	1.00
OG0001486	specific	true	23	1.00
OG0001487	specific	true	23	1.00
OG0001488	specific	true	23	1.00
OG0001489	specific	true	23	1.00
OG0001490	specific	true	23	1.00
OG0001491	specific	true	23	1.00
OG0001492	specific	true	23	1.00
OG0001493	specific	true	23	1.00
OG0001494	specific	true	23	1.00
OG0001495	specific	true	23	1.00
OG0001496	specific	true	23	1.00
OG0001497	specific	true	23	1.00
OG0001498	specific	true	23	1.00
OG0001499	specific	true	23	1.00
OG0001500	specific	true	23	1.00
OG0001501	specific	true	23	1.00
OG0001502	specific	true	23	1.00
OG0001503	specific	true	23	1.00
OG0001505	specific	true	23	1.00
OG0001506	specific	true	23	1.00
OG0001507	specific	true	23	1.00
OG0001508	specific	true	23	1.00
OG0001509	specific	true	23	1.00
OG0001510	specific	true	23	1.00
OG0001511	specific	true	23	1.00
OG0001513	specific	true	23	1.00
OG0001514	specific	true	23	1.00
OG0001515	specific	true	23	1.00
OG0001516	specific	true	23	1.00
OG0001517	specific	true	23	1.00
OG0001518	specific	true	23	1.00
OG0001519	specific	true	23	1.00
OG0001520	specific	true	23	1.00
OG0001521	specific	true	23	1.00
OG0001522	specific	true	23	1.00
OG0001523	specific	true	23	1.00
OG0001524	specific	true	23	1.00
OG0001525	specific	true	23	1.00
OG0001526	specific	true	23	1.00
OG0001527	specific	true	23	1.00
OG0001528	specific	true	23	1.00
OG0001529	specific	true	23	1.00
OG0001530	specific	true	23	1.00
OG0001531	specific	true	23	1.00
OG0001532	specific	true	23	1.00
OG0001533	specific	true	23	1.00
OG0001534	specific	true	23	1.00
OG0001535	specific	true	23	1.00
OG0001536	specific	true	23	1.00
OG0001537	specific	true	23	1.00
OG0001538	specific	true	23	1.00
OG0001539	specific	true	23	1.00
OG0001540	specific	true	23	1.00
OG0001541	specific	true	23	1.00
OG0001542	specific	true	23	1.00
OG0001543	specific	true	23	1.00
OG0001544	specific	true	23	1.00
OG0001545	specific	true	23	1.00
OG0001546	specific	true	23	1.00
OG0001547	specific	true	23	1.00
OG0001548	specific	true	23	1.00
OG0001549	specific	true	23	1.00
OG0001550	specific	true	23	1.00
OG0001551	specific	true	23	1.00
OG0001552	specific	true	23	1.00
OG0001553	specific	true	23	1.00
OG0001554	specific	true	23	1.00
OG0001555	specific	true	23	1.00
OG0001556	specific	true	23	1.00
OG0001557	specific	true	23	1.00
OG0001558	specific	true	23	1.00
OG0001559	specific	true	23	1.00
OG0001560	specific	true	23	1.00
OG0001561	specific	true	23	1.00
OG0001562	specific	true	23	1.00
OG0001563	specific	true	23	1.00
OG0001564	specific	true	23	1.00
OG0001565	specific	true	23	1.00
OG0001566	specific	true	23	1.00
OG0001567	specific	true	23	1.00
OG0001568	specific	true	23	1.00
OG0001569	specific	true	23	1.00
OG0001570	specific	true	23	1.00
OG0001571	specific	true	23	1.00
OG0001572	specific	true	23	1.00
OG0001573	specific	true	23	1.00
OG0001574	specific	true	23	1.00
OG0001575	specific	true	23	1.00
OG0001576	specific	true	23	1.00
OG0001577	specific	true	23	1.00
OG0001578	specific	true	23	1.00
OG0001580	specific	true	23	1.00
OG0001581	specific	true	23	1.00
OG0001582	specific	true	23	1.00
OG0001583	specific	true	23	1.00
OG0001584	specific	true	23	1.00
OG0001585	specific	true	23	1.00
OG0001586	specific	true	23	1.00
OG0001587	specific	true	23	1.00
OG0001588	specific	true	23	1.00
OG0001589	specific	true	23	1.00
OG0001590	specific	true	23	1.00
OG0001591	specific	true	23	1.00
OG0001592	specific	true	23	1.00
OG0001594	specific	true	23	1.00
OG0001595	specific	true	23	1.00
OG0001596	specific	true	23	1.00
OG0001597	specific	true	23	1.00
OG0001598	specific	true	23	1.00
OG0001599	specific	true	23	1.00
OG0001600	specific	true	23	1.00
OG0001601	specific	true	23	1.00
OG0001602	specific	true	23	1.00
OG0001603	specific	true	23	1.00
OG0001604	specific	true	23	1.00
OG0001605	specific	true	23	1.00
OG0001606	specific	true	23	1.00
OG0001607	specific	true	23	1.00
OG0001608	specific	true	23	1.00
OG0001609	specific	true	23	1.00
OG0001610	specific	true	23	1.00
OG0001611	specific	true	23	1.00
OG0001612	specific	true	23	1.00
OG0001613	specific	true	23	1.00
OG0001614	specific	true	23	1.00
OG0001615	specific	true	23	1.00
OG0001616	specific	true	23	1.00
OG0001617	specific	true	23	1.00
OG0001618	specific	true	23	1.00
OG0001619	specific	true	23	1.00
OG0001620	specific	true	23	1.00
OG0001621	specific	true	23	1.00
OG0001622	specific	true	23	1.00
OG0001623	specific	true	23	1.00
OG0001624	specific	true	23	1.00
OG0001625	specific	true	23	1.00
OG0001626	specific	true	23	1.00
OG0001627	specific	true	23	1.00
OG0001628	specific	true	23	1.00
OG0001629	specific	true	23	1.00
OG0001630	specific	true	23	1.00
OG0001631	specific	true	23	1.00
OG0001632	specific	true	23	1.00
OG0001633	specific	true	23	1.00
OG0001634	specific	true	23	1.00
OG0001635	specific	true	23	1.00
OG0001636	specific	true	23	1.00
OG0001637	specific	true	23	1.00
OG0001638	specific	true	23	1.00
OG0001640	specific	true	23	1.00
OG0001641	specific	true	23	1.00
OG0001642	specific	true	23	1.00
OG0001643	specific	true	23	1.00
OG0001644	specific	true	23	1.00
OG0001645	specific	true	23	1.00
OG0001646	specific	true	23	1.00
OG0001647	specific	true	23	1.00
OG0001648	specific	true	23	1.00
OG0001649	specific	true	23	1.00
OG0001650	specific	true	23	1.00
OG0001651	specific	true	23	1.00
OG0001652	specific	true	23	1.00
OG0001653	specific	true	23	1.00
OG0001654	specific	true	23	1.00
OG0001655	specific	true	23	1.00
OG0001656	specific	true	23	1.00
OG0001657	specific	true	23	1.00
OG0001658	specific	true	23	1.00
OG0001659	specific	true	23	1.00
OG0001660	specific	true	23	1.00
OG0001661	specific	true	23	1.00
OG0001662	specific	true	23	1.00
OG0001663	specific	true	23	1.00
OG0001664	specific	true	23	1.00
OG0001665	specific	true	23	1.00
OG0001666	specific	true	23	1.00
OG0001667	specific	true	23	1.00
OG0001668	specific	true	23	1.00
OG0001669	specific	true	23	1.00
OG0001670	specific	true	23	1.00
OG0001671	specific	true	23	1.00
OG0001672	specific	true	23	1.00
OG0001673	specific	true	23	1.00
OG0001674	specific	true	23	1.00
OG0001675	specific	true	23	1.00
OG0001676	specific	true	23	1.00
OG0001677	specific	true	23	1.00
OG0001678	specific	true	23	1.00
OG0001679	specific	true	23	1.00
OG0001680	specific	true	23	1.00
OG0001681	specific	true	23	1.00
OG0001683	specific	true	23	1.00
OG0001684	specific	true	23	1.00
OG0001685	specific	true	23	1.00
OG0001686	specific	true	23	1.00
OG0001687	specific	true	23	1.00
OG0001688	specific	true	23	1.00
OG0001689	specific	true	23	1.00
OG0001690	specific	true	23	1.00
OG0001691	specific	true	23	1.00
OG0001692	specific	true	23	1.00
OG0001693	specific	true	23	1.00
OG0001694	specific	true	23	1.00
OG0001695	specific	true	23	1.00
OG0001696	specific	true	23	1.00
OG0001697	specific	true	23	1.00
OG0001698	specific	true	23	1.00
OG0001699	specific	true	23	1.00
OG0001700	specific	true	23	1.00
